run_id,repo,commit_sha,author,author_experience_commits,files_changed,lines_added,lines_deleted,test_count,test_failures,coverage,pipeline_duration_s,jobs_total,jobs_failed,trigger,created_at,day_of_week,hour,message_length,had_hotfix_keyword,prev_7d_failure_rate,prev_30d_failure_rate,flaky_tests_count,infra_alerts_count,artifact_size_mb,runner_os,cache_hit_rate,dependency_updates,security_alerts_count,success,failure_reason,churn,churn_per_file,test_fail_rate,author_experience_log,is_weekend
RUN-100505,mobile-app,6496e3b87f,dev27,20.0,1,211.0,260.0,24,0,84.53447661791225,227.0,9,0,manual,2025-06-22 01:00:00,Sunday,1,146,0,0.09578884624876575,0.16353166820727746,0,0,160.45847963539106,windows-latest,0.7489228988554779,0,0,1,Unknown,471.0,471.0,0.0,3.044522437723423,1
RUN-100506,mobile-app,ebfe85ad27,dev26,153.0,1,252.0,523.0,114,1,56.15521114367178,97.0,21,2,schedule,2025-06-22 02:00:00,Sunday,2,20,0,0.4911843907443891,0.25832372876575876,0,1,119.2100600807995,windows-latest,0.4172572361677719,0,0,0,docker_build_failed,775.0,775.0,0.008771929824561403,5.0369526024136295,1
RUN-100507,backend-api,51b43d72a5,dev25,161.0,4,147.0,214.0,22,0,62.22100538134872,426.0,14,0,pullrequest,2025-06-22 03:00:00,Sunday,3,76,1,0.3907736820760279,0.27647640976577736,1,0,164.90642738248945,windows-latest,0.7842369511148298,0,0,1,artifact_upload_error,361.0,90.25,0.0,5.087596335232384,1
RUN-100508,backend-api,b9e6f0de69,dev2,28.0,1,34.0,132.0,31,0,74.15899438766813,184.0,2,0,manual,2025-06-22 04:00:00,Sunday,4,174,0,0.38416829213632925,0.27351561364445404,0,0,79.16078853513605,macos-latest,0.4773558463567073,0,0,1,Unknown,166.0,166.0,0.0,3.367295829986474,1
RUN-100509,backend-api,760a9cbcb8,dev11,28.0,3,330.0,429.0,68,0,57.68083934792013,159.0,13,1,pullrequest,2025-06-22 05:00:00,Sunday,5,38,0,0.05934981943139674,0.2863938800287121,1,0,191.31465329699165,windows-latest,0.42768167459566236,0,0,0,lint_error,759.0,253.0,0.0,3.367295829986474,1
RUN-100510,infra-terraform,a8f291874d,dev30,19.0,1,140.0,99.0,18,0,70.11762582534354,276.0,9,2,push,2025-06-22 06:00:00,Sunday,6,152,0,0.1748605565856624,0.15050998336906704,0,0,78.93671690407514,windows-latest,0.6907605319224702,0,0,1,infra_timeout,239.0,239.0,0.0,2.995732273553991,1
RUN-100511,ml-pipeline,9985a288a8,dev18,73.0,3,532.0,114.0,40,0,70.5044364590694,189.0,8,0,pullrequest,2025-06-22 07:00:00,Sunday,7,67,0,0.15179201248961327,0.18748308355080073,0,1,38.79523238597727,windows-latest,0.7623149304072593,0,0,1,infra_timeout,646.0,215.33333333333334,0.0,4.30406509320417,1
RUN-100512,infra-terraform,79085ed512,dev4,20.0,1,68.0,730.0,106,0,90.71620544000032,62.0,8,1,push,2025-06-22 08:00:00,Sunday,8,98,0,0.026351000741228186,0.14779512690164665,0,0,174.61745637978805,ubuntu-latest,0.6166878273218793,0,0,1,tests_failed,798.0,798.0,0.0,3.044522437723423,1
RUN-100513,infra-terraform,f33734329d,dev5,18.0,4,25.0,654.0,52,0,76.71040442749755,95.0,10,0,schedule,2025-06-22 09:00:00,Sunday,9,175,0,0.04223985545423695,0.1846228903436648,0,0,91.59462315189504,windows-latest,0.6281215967830898,0,0,1,Unknown,679.0,169.75,0.0,2.9444389791664403,1
RUN-100514,infra-terraform,57bc14cf86,dev8,65.0,3,142.0,108.0,121,3,87.35315491276654,420.0,5,1,pullrequest,2025-06-22 10:00:00,Sunday,10,136,1,0.0784143357862204,0.0361528431971325,0,0,124.66955530020866,macos-latest,0.5386837100778408,0,0,1,Unknown,250.0,83.33333333333333,0.024793388429752067,4.189654742026425,1
RUN-100515,frontend-web,2d5f4e498e,dev30,16.0,10,617.0,66.0,110,0,78.62009662571661,212.0,7,0,pullrequest,2025-06-22 11:00:00,Sunday,11,60,0,0.13637510104863745,0.18975768148221142,0,0,78.7676781230289,ubuntu-latest,0.8529753082031546,0,0,1,docker_build_failed,683.0,68.3,0.0,2.833213344056216,1
RUN-100516,infra-terraform,ad97928717,dev6,26.0,3,177.0,549.0,44,0,68.57199274521521,61.0,20,1,push,2025-06-22 12:00:00,Sunday,12,6,0,0.138732238940539,0.273991601418068,0,0,214.54413629361818,windows-latest,0.19969566583816045,0,0,1,infra_timeout,726.0,242.0,0.0,3.295836866004329,1
RUN-100517,frontend-web,d893f397fc,dev28,6.0,1,119.0,265.0,6,0,76.60460169295814,256.0,5,0,manual,2025-06-22 13:00:00,Sunday,13,50,0,0.40365146476708946,0.24751494854375292,0,0,192.87270680230256,macos-latest,0.620402214888638,0,0,0,docker_build_failed,384.0,384.0,0.0,1.9459101490553132,1
RUN-100518,mobile-app,0a4e11b095,dev21,51.0,2,56.0,155.0,18,0,83.75311600718608,135.0,4,0,manual,2025-06-22 14:00:00,Sunday,14,86,0,0.016830189351172475,0.2877355318243204,0,0,181.86215724897448,ubuntu-latest,0.6224181593559882,0,0,1,docker_build_failed,211.0,105.5,0.0,3.9512437185814275,1
RUN-100519,mobile-app,731b20bbfc,dev28,155.0,1,1026.0,77.0,82,1,89.32081591731097,108.0,8,0,manual,2025-06-22 15:00:00,Sunday,15,31,1,0.342492392786806,0.22728309034735547,0,0,123.53430949097397,windows-latest,0.6047288388522601,0,0,1,tests_failed,1103.0,1103.0,0.012195121951219513,5.049856007249537,1
RUN-100520,backend-api,e47a12bf4a,dev25,51.0,4,47.0,158.0,12,0,73.4122792447868,89.0,4,1,push,2025-06-22 16:00:00,Sunday,16,177,0,0.05866108259110278,0.26345531492306884,0,0,159.2279691900144,ubuntu-latest,0.6317676510060904,1,0,1,Unknown,205.0,51.25,0.0,3.9512437185814275,1
RUN-100521,frontend-web,bfe7017cbf,dev10,101.0,5,66.0,107.0,34,0,55.22987227376467,403.0,2,1,manual,2025-06-22 17:00:00,Sunday,17,15,0,0.12433713849632541,0.08254809408684012,0,0,117.87791745365236,windows-latest,0.730437109718119,0,0,1,infra_timeout,173.0,34.6,0.0,4.624972813284271,1
RUN-100522,frontend-web,fde71c4a47,dev25,12.0,23,277.0,52.0,58,1,54.386372910937176,50.0,7,1,schedule,2025-06-22 18:00:00,Sunday,18,110,0,0.2852696820465288,0.3839242223018081,0,0,164.8880538557383,windows-latest,0.6331060050249988,0,0,1,tests_failed,329.0,14.304347826086957,0.017241379310344827,2.5649493574615367,1
RUN-100523,infra-terraform,880abc4d73,dev6,33.0,2,19.0,126.0,144,0,71.08304867859735,111.0,24,3,pullrequest,2025-06-22 19:00:00,Sunday,19,195,0,0.09324880424854945,0.025635604383585406,0,0,103.57562545273163,macos-latest,0.6847804049641462,1,0,1,artifact_upload_error,145.0,72.5,0.0,3.5263605246161616,1
RUN-100524,backend-api,a8f57abbc0,dev9,11.0,2,603.0,147.0,28,2,46.94518198622433,217.0,8,0,push,2025-06-22 20:00:00,Sunday,20,70,0,0.058679191200631,0.3479236425012836,0,0,183.38817662947665,ubuntu-latest,0.6333149701896555,0,0,1,docker_build_failed,750.0,375.0,0.07142857142857142,2.4849066497880004,1
RUN-100525,backend-api,4d6f59032c,dev7,22.0,2,294.0,72.0,26,2,96.54125358884197,604.0,10,1,manual,2025-06-22 21:00:00,Sunday,21,109,0,0.08789295072479665,0.01824012460215244,0,0,101.56510747003767,windows-latest,0.44585369744587616,1,0,1,docker_build_failed,366.0,183.0,0.07692307692307693,3.1354942159291497,1
RUN-100526,infra-terraform,f291b16c5c,dev4,54.0,3,399.0,297.0,42,0,82.1631987767968,295.0,2,0,push,2025-06-22 22:00:00,Sunday,22,19,0,0.14617764885482826,0.4335440536422294,0,0,106.10836382698757,macos-latest,0.8614147601006665,0,0,1,tests_failed,696.0,232.0,0.0,4.007333185232471,1
RUN-100527,frontend-web,5dc8299eb6,dev3,29.0,4,274.0,453.0,59,0,67.37199588603306,110.0,12,1,manual,2025-06-22 23:00:00,Sunday,23,147,0,0.2645081204242686,0.2488654700799534,0,0,101.33884101232583,ubuntu-latest,0.5311581569274806,0,0,1,lint_error,727.0,181.75,0.0,3.4011973816621555,1
RUN-100528,infra-terraform,bd0f09bebc,dev6,7.0,3,124.0,319.0,39,0,61.68422887189445,584.0,9,1,schedule,2025-06-23 00:00:00,Monday,0,195,0,0.32227785358135674,0.19498662510270504,1,0,127.69809458866729,windows-latest,0.6756479868586762,0,0,1,artifact_upload_error,443.0,147.66666666666666,0.0,2.0794415416798357,0
RUN-100529,infra-terraform,6734324864,dev4,8.0,7,46.0,81.0,103,0,87.33742915171332,77.0,5,0,push,2025-06-23 01:00:00,Monday,1,155,0,0.08652262766386654,0.20880066522247132,0,0,104.47216628296577,ubuntu-latest,0.815253651126888,0,0,1,tests_failed,127.0,18.142857142857142,0.0,2.1972245773362196,0
RUN-100530,mobile-app,8fd35d8ae4,dev12,7.0,2,127.0,252.0,23,0,74.15899438766813,241.0,10,0,manual,2025-06-23 02:00:00,Monday,2,34,0,0.31007298767534813,0.190971898292507,0,0,139.49022276827841,windows-latest,0.624212262521645,0,0,0,infra_timeout,379.0,189.5,0.0,2.0794415416798357,0
RUN-100531,frontend-web,b843ab1026,dev3,42.0,7,50.0,119.0,49,0,62.78127883678737,281.0,10,1,pullrequest,2025-06-23 03:00:00,Monday,3,73,0,0.20221500237941006,0.01240311001044294,0,0,100.76052066394595,macos-latest,0.7840943102431588,0,0,1,lint_error,169.0,24.142857142857142,0.0,3.7612001156935624,0
RUN-100532,frontend-web,8249823196,dev2,173.0,5,253.0,28.0,63,0,65.8086487196797,108.0,4,1,manual,2025-06-23 04:00:00,Monday,4,146,0,0.04145882305760904,0.1787209355368965,0,0,151.6315408473613,windows-latest,0.6226035206624366,0,0,1,infra_timeout,281.0,56.2,0.0,5.159055299214529,0
RUN-100533,backend-api,e836cf3cb9,dev30,27.0,3,360.0,230.0,32,0,76.3690489748919,326.0,11,1,pullrequest,2025-06-23 05:00:00,Monday,5,160,0,0.18750495220770266,0.2444642864351943,0,0,180.73468072434255,windows-latest,0.682291067085171,0,0,1,infra_timeout,590.0,196.66666666666666,0.0,3.332204510175204,0
RUN-100534,mobile-app,6b574f3e54,dev3,4.0,2,753.0,129.0,87,0,82.44956926976877,139.0,20,0,push,2025-06-23 06:00:00,Monday,6,83,0,0.2759705276855839,0.4348443215041685,2,0,123.10188575180183,macos-latest,0.6317676510060904,0,0,1,docker_build_failed,882.0,441.0,0.0,1.6094379124341003,0
RUN-100535,frontend-web,a5a67f5330,dev3,97.0,23,223.0,1292.3199999999988,50,3,89.31206680098796,325.0,7,0,push,2025-06-23 07:00:00,Monday,7,192,0,0.27184871486535933,0.19600227154584227,0,0,208.7331373907939,windows-latest,0.2308947222558369,0,0,1,lint_error,2129.0,92.56521739130434,0.06,4.584967478670572,0
RUN-100536,mobile-app,57a5107e67,dev1,62.0,1,410.0,546.0,84,2,87.53965558736041,55.0,4,2,pullrequest,2025-06-23 08:00:00,Monday,8,44,0,0.3642102322194375,0.1452986461169225,0,0,165.101173714868,windows-latest,0.6317676510060904,0,0,0,tests_failed,956.0,956.0,0.023809523809523808,4.143134726391533,0
RUN-100537,frontend-web,687cf495b2,dev4,6.0,4,107.0,240.0,52,0,75.0092845108169,253.0,7,1,pullrequest,2025-06-23 09:00:00,Monday,9,149,0,0.20517909013944666,0.0211009839993411,1,1,205.529460470996,ubuntu-latest,0.6385305836787266,0,0,1,Unknown,347.0,86.75,0.0,1.9459101490553132,0
RUN-100538,mobile-app,70a71fb776,dev16,27.0,1,87.0,144.0,60,1,87.246263685076,150.0,16,0,push,2025-06-23 10:00:00,Monday,10,101,0,0.3894602811676319,0.12046854111927988,1,0,117.55204291792641,ubuntu-latest,0.5328370487815364,1,0,0,artifact_upload_error,231.0,231.0,0.016666666666666666,3.332204510175204,0
RUN-100539,frontend-web,2034e38542,dev25,72.0,13,249.0,131.0,26,0,66.94800463228367,447.0,3,1,push,2025-06-23 11:00:00,Monday,11,143,0,0.11251400367843585,0.1758482203237821,0,1,53.54163198866925,ubuntu-latest,0.4096720707100137,0,0,1,artifact_upload_error,380.0,29.23076923076923,0.0,4.290459441148391,0
RUN-100540,ml-pipeline,177b33f9d3,dev23,44.0,6,97.0,36.0,26,1,53.1496078264564,194.0,13,1,schedule,2025-06-23 12:00:00,Monday,12,121,0,0.23824608862043126,0.2622182989888459,0,0,91.75451102957123,windows-latest,0.7315223671281391,0,0,0,lint_error,133.0,22.166666666666668,0.038461538461538464,3.8066624897703196,0
RUN-100541,frontend-web,aae09e9e53,dev18,8.0,1,199.0,16.0,119,0,66.9464271394739,480.0,5,1,push,2025-06-23 13:00:00,Monday,13,89,0,0.25191662029316664,0.0972997942977366,1,0,95.83453239330935,windows-latest,0.8169849226594537,0,0,0,docker_build_failed,215.0,215.0,0.0,2.1972245773362196,0
RUN-100542,frontend-web,a7d002b021,dev3,46.0,5,46.0,42.0,74,1,65.32487382868455,285.0,10,0,schedule,2025-06-23 14:00:00,Monday,14,163,1,0.40171845257819294,0.3510656160564696,0,0,81.87898204951826,windows-latest,0.8261258537787843,0,0,1,lint_error,88.0,17.6,0.013513513513513514,3.8501476017100584,0
RUN-100543,frontend-web,a9b47376bb,dev24,3.0,4,56.0,104.0,19,0,67.41615513840988,183.0,6,1,push,2025-06-23 15:00:00,Monday,15,169,0,0.11380709340862427,0.20888889848942382,0,0,32.1638141480403,windows-latest,0.5627286164254457,0,0,1,lint_error,160.0,40.0,0.0,1.3862943611198906,0
RUN-100544,infra-terraform,050f69ec4e,dev2,22.0,2,298.0,10.0,51,0,63.48750324909733,347.0,6,1,push,2025-06-23 16:00:00,Monday,16,164,0,0.06584908316022105,0.15442945962440796,1,0,160.98586962849026,macos-latest,0.4424218234778162,0,0,1,Unknown,308.0,154.0,0.0,3.1354942159291497,0
RUN-100545,frontend-web,539892e9e3,dev19,75.0,6,393.0,60.0,6,2,69.46668506904345,349.0,26,0,schedule,2025-06-23 17:00:00,Monday,17,22,0,0.25167895605718255,0.3345462293756404,0,0,45.59923352942354,windows-latest,0.6113786972938191,0,0,0,infra_timeout,453.0,75.5,0.3333333333333333,4.330733340286331,0
RUN-100546,mobile-app,32a3aa88ce,dev13,27.0,4,50.0,83.0,28,0,82.44020656912294,278.0,3,0,push,2025-06-23 18:00:00,Monday,18,87,0,0.06085598241534097,0.1631015367969076,0,0,157.15517135361233,windows-latest,0.751048750342676,0,0,1,infra_timeout,133.0,33.25,0.0,3.332204510175204,0
RUN-100547,mobile-app,c734ee7f29,dev27,17.0,3,310.0,86.0,96,0,95.58308523195086,40.0,12,0,manual,2025-06-23 19:00:00,Monday,19,151,0,0.029431025899165027,0.35596185805072295,0,0,207.42199877879398,windows-latest,0.8288159539350655,0,0,0,lint_error,396.0,132.0,0.0,2.8903717578961645,0
RUN-100548,mobile-app,dc524623f0,dev10,60.0,3,82.0,53.0,40,1,54.29584230889172,100.0,30,1,schedule,2025-06-23 20:00:00,Monday,20,174,1,0.11728937891847718,0.2309550187664123,0,0,88.86666910582571,macos-latest,0.6669605139041686,0,0,1,infra_timeout,135.0,45.0,0.025,4.110873864173311,0
RUN-100549,ml-pipeline,3f2671f8c0,dev20,65.0,4,151.0,75.0,49,1,59.54718447719107,527.0,14,0,schedule,2025-06-23 21:00:00,Monday,21,75,0,0.2659690269503697,0.19375353235096363,0,0,135.50281964536134,macos-latest,0.6186306493293806,0,0,1,infra_timeout,226.0,56.5,0.02040816326530612,4.189654742026425,0
RUN-100550,infra-terraform,aaf82997e9,dev14,88.0,3,705.0,732.0,4,1,65.502644895262,83.0,3,1,schedule,2025-06-23 22:00:00,Monday,22,149,0,0.061498009381762274,0.16683260439060243,0,0,104.05470834821094,macos-latest,0.5029229841678567,0,0,1,artifact_upload_error,1437.0,479.0,0.25,4.48863636973214,0
RUN-100551,backend-api,211debb22c,dev16,59.0,3,360.0,227.0,32,1,84.18890252923912,371.0,3,0,push,2025-06-23 23:00:00,Monday,23,115,0,0.14118082710980906,0.05170739235331218,0,0,153.08303787099112,windows-latest,0.8009038556059175,0,0,1,Unknown,587.0,195.66666666666666,0.03125,4.0943445622221,0
RUN-100552,infra-terraform,4670655adf,dev29,71.0,1,356.0,59.0,58,1,72.5406306843234,328.0,5,0,push,2025-06-24 00:00:00,Tuesday,0,48,0,0.13675657295007174,0.049511198301803123,1,0,72.22356853979466,macos-latest,0.6799681412619825,0,0,1,infra_timeout,415.0,415.0,0.017241379310344827,4.276666119016055,0
RUN-100553,backend-api,237edc6ec4,dev22,52.0,12,1211.0,101.0,64,0,66.31068932275653,120.0,10,1,push,2025-06-24 01:00:00,Tuesday,1,179,0,0.5805245170488226,0.17758920031680547,0,0,114.72835681637892,windows-latest,0.673563436660168,0,0,1,lint_error,1312.0,109.33333333333333,0.0,3.970291913552122,0
RUN-100554,infra-terraform,4894d12447,dev13,34.0,1,68.0,106.0,96,1,74.15899438766813,49.0,10,2,manual,2025-06-24 02:00:00,Tuesday,2,91,0,0.047653951000444845,0.20657827932971248,0,1,164.84721054927655,windows-latest,0.6553246531800345,0,0,1,lint_error,174.0,174.0,0.010416666666666666,3.5553480614894135,0
RUN-100555,mobile-app,acbb88cc47,dev14,29.0,4,50.0,47.0,37,1,86.47668319610362,134.0,3,0,schedule,2025-06-24 03:00:00,Tuesday,3,122,1,0.5217210606351498,0.10101939455784514,1,0,118.04517880688542,windows-latest,0.37381882291467966,1,0,1,lint_error,97.0,24.25,0.02702702702702703,3.4011973816621555,0
RUN-100556,ml-pipeline,e90b2f33ea,dev22,27.0,2,67.0,47.0,39,1,74.77488048691644,858.0,4,0,manual,2025-06-24 04:00:00,Tuesday,4,61,0,0.14653611219458557,0.24895455319087154,0,0,54.85489248975988,windows-latest,0.7528906788713133,1,0,1,artifact_upload_error,114.0,57.0,0.02564102564102564,3.332204510175204,0
RUN-100557,infra-terraform,33d8822ebd,dev11,9.0,13,112.0,334.0,15,0,65.20536928055347,109.0,5,0,manual,2025-06-24 05:00:00,Tuesday,5,9,0,0.11975988224145682,0.047865357285428387,0,0,169.66613668202638,ubuntu-latest,0.7057683284318529,0,1,1,docker_build_failed,446.0,34.30769230769231,0.0,2.302585092994046,0
RUN-100558,ml-pipeline,8ac5b10ef5,dev6,11.0,1,12.99,69.0,37,0,74.15899438766813,114.0,7,0,manual,2025-06-24 06:00:00,Tuesday,6,93,0,0.18357891683807168,0.14475370179485583,0,0,68.16096358534581,windows-latest,0.6317676510060904,0,0,1,tests_failed,80.0,80.0,0.0,2.4849066497880004,0
RUN-100559,infra-terraform,b38e5e018b,dev15,27.0,1,118.0,32.0,16,1,72.2007814985692,99.0,36,0,manual,2025-06-24 07:00:00,Tuesday,7,145,0,0.4416260534204536,0.24349327738861093,0,0,123.14936572856872,windows-latest,0.779380235426225,0,0,1,Unknown,150.0,150.0,0.0625,3.332204510175204,0
RUN-100560,mobile-app,f3f2ba15c4,dev3,33.0,1,81.0,104.0,10,0,72.10784107457448,468.0,4,0,pullrequest,2025-06-24 08:00:00,Tuesday,8,68,0,0.1775164757441882,0.2217768319637476,0,0,143.30577187436035,windows-latest,0.13922010604215895,0,0,1,lint_error,185.0,185.0,0.0,3.5263605246161616,0
RUN-100561,frontend-web,9c2cec7e95,dev6,99.0,4,351.0,125.0,18,0,68.85119737677796,169.0,4,0,push,2025-06-24 09:00:00,Tuesday,9,186,0,0.34757879748183823,0.1267972874987475,0,0,124.79401272940629,ubuntu-latest,0.8766122709407055,0,0,1,tests_failed,476.0,119.0,0.0,4.605170185988092,0
RUN-100562,mobile-app,414eb015be,dev13,26.0,1,218.0,12.0,149,1,86.09979896786507,129.0,4,1,manual,2025-06-24 10:00:00,Tuesday,10,151,0,0.03771101940531145,0.2060568126853586,0,0,219.40426096747103,macos-latest,0.8112875764538254,0,0,0,Unknown,230.0,230.0,0.006711409395973154,3.295836866004329,0
RUN-100563,frontend-web,a01f56244e,dev24,66.0,2,76.0,105.0,36,0,77.99856271592152,538.0,14,1,pullrequest,2025-06-24 11:00:00,Tuesday,11,130,0,0.03161214651055181,0.07662983699051047,0,0,149.35253644287778,macos-latest,0.7324375402657732,0,0,1,lint_error,181.0,90.5,0.0,4.204692619390966,0
RUN-100564,infra-terraform,520bb57210,dev24,71.0,1,283.0,285.0,53,0,87.42841058267557,300.0,8,1,pullrequest,2025-06-24 12:00:00,Tuesday,12,162,1,0.33125771590860154,0.29845393907099577,0,1,111.90599517011947,windows-latest,0.6240571742734284,0,1,1,infra_timeout,568.0,568.0,0.0,4.276666119016055,0
RUN-100565,backend-api,f9e38cdab7,dev8,22.0,4,328.0,180.0,29,0,91.0359137457375,105.0,4,0,schedule,2025-06-24 13:00:00,Tuesday,13,172,0,0.12342738675350556,0.26375783436238714,0,0,144.1065161839172,windows-latest,0.7729489831767332,0,0,1,docker_build_failed,508.0,127.0,0.0,3.1354942159291497,0
RUN-100566,backend-api,66512cd984,dev13,46.0,2,63.0,1277.0,10,0,80.50776922639969,85.0,7,0,pullrequest,2025-06-24 14:00:00,Tuesday,14,145,0,0.18171501149204533,0.1651241543562657,0,0,128.39778514429426,windows-latest,0.7106797334926825,1,0,1,artifact_upload_error,1340.0,670.0,0.0,3.8501476017100584,0
RUN-100567,backend-api,af7830ec70,dev5,21.0,1,86.0,435.0,94,1,68.92227462137818,450.0,5,0,manual,2025-06-24 15:00:00,Tuesday,15,165,0,0.5143992239835711,0.07527313045977661,0,0,121.77477650421083,windows-latest,0.5780167172634982,0,0,1,lint_error,521.0,521.0,0.010638297872340425,3.091042453358316,0
RUN-100568,ml-pipeline,05f23e2a8b,dev23,89.0,7,12.99,541.0,7,0,87.48391478663741,202.0,11,2,schedule,2025-06-24 16:00:00,Tuesday,16,144,0,0.15712820582996279,0.14953922186654917,0,1,129.75148774930906,windows-latest,0.909031955815254,0,0,0,infra_timeout,553.0,79.0,0.0,4.499809670330265,0
RUN-100569,mobile-app,666a6d4b8a,dev8,48.0,1,44.0,1292.3199999999988,28,0,80.58797642734025,67.0,59,0,push,2025-06-24 17:00:00,Tuesday,17,172,1,0.32416043372739584,0.3908895987921564,0,0,102.63652098351561,macos-latest,0.6317676510060904,0,0,1,tests_failed,2436.0,2436.0,0.0,3.8918202981106265,0
RUN-100570,infra-terraform,e0070d73b3,dev24,27.0,6,65.0,253.0,42,0,100.0,57.0,13,1,pullrequest,2025-06-24 18:00:00,Tuesday,18,25,0,0.12331923031361905,0.07083093682913705,0,0,128.51606654519622,ubuntu-latest,0.5555193411531693,0,0,1,Unknown,318.0,53.0,0.0,3.332204510175204,0
RUN-100571,mobile-app,9c37dda4f6,dev26,31.0,1,161.0,131.0,53,0,78.72123466193624,91.0,8,0,push,2025-06-24 19:00:00,Tuesday,19,72,0,0.21045849804514422,0.16817659567023668,1,0,99.78035447376436,windows-latest,0.6629757876682644,0,0,0,infra_timeout,292.0,292.0,0.0,3.4657359027997265,0
RUN-100572,backend-api,71a63db25c,dev21,119.0,11,52.0,320.0,24,0,83.37225646816901,84.0,5,1,push,2025-06-24 20:00:00,Tuesday,20,178,0,0.045072382488801965,0.008499306269833124,1,0,44.1521496870275,windows-latest,0.29397011862288974,0,0,1,lint_error,372.0,33.81818181818182,0.0,4.787491742782046,0
RUN-100573,frontend-web,ef9999972d,dev10,23.0,6,84.0,59.0,10,0,78.48508669555238,47.0,3,0,pullrequest,2025-06-24 21:00:00,Tuesday,21,97,0,0.36970006418777396,0.3182956329239937,0,0,165.60802443050812,ubuntu-latest,0.5478261900869372,0,0,0,tests_failed,143.0,23.833333333333332,0.0,3.1780538303479458,0
RUN-100574,frontend-web,da9eb856d8,dev29,40.0,1,38.0,123.0,23,0,73.81081689758258,92.0,15,0,manual,2025-06-24 22:00:00,Tuesday,22,7,1,0.35981969329081304,0.29494832797085946,0,0,97.38208690261573,ubuntu-latest,0.5195275367665612,0,0,1,docker_build_failed,161.0,161.0,0.0,3.713572066704308,0
RUN-100575,backend-api,527cb9f553,dev21,44.0,1,179.0,53.0,24,0,71.89450140494921,105.0,14,1,push,2025-06-24 23:00:00,Tuesday,23,170,0,0.37577149165356327,0.1347643130782768,0,0,125.6554814933118,macos-latest,0.7068740683579612,1,0,1,infra_timeout,232.0,232.0,0.0,3.8066624897703196,0
RUN-100576,infra-terraform,8b678629db,dev20,10.0,5,237.0,170.0,24,0,78.5309261359028,144.0,6,0,push,2025-06-25 00:00:00,Wednesday,0,132,0,0.04971383515664617,0.26911728985420835,1,0,89.58310413948817,macos-latest,0.5983440452160181,0,0,0,infra_timeout,407.0,81.4,0.0,2.3978952727983707,0
RUN-100577,mobile-app,7d651f58b4,dev26,42.0,2,231.0,53.0,97,0,81.25410902176627,655.0,21,1,manual,2025-06-25 01:00:00,Wednesday,1,182,0,0.2955365156078522,0.2833382129883232,0,1,90.79055351272234,windows-latest,0.6383369496643263,0,0,0,artifact_upload_error,284.0,142.0,0.0,3.7612001156935624,0
RUN-100578,infra-terraform,a1d805e671,dev27,7.0,2,150.0,51.0,16,0,88.8526547957331,166.0,9,0,push,2025-06-25 02:00:00,Wednesday,2,8,1,0.3425081676597859,0.12774207991615977,0,0,78.44043450924383,ubuntu-latest,0.735255241444406,0,0,1,tests_failed,201.0,100.5,0.0,2.0794415416798357,0
RUN-100579,frontend-web,558850e4d0,dev3,15.0,9,27.0,173.0,56,0,78.70620669964516,178.0,15,2,manual,2025-06-25 03:00:00,Wednesday,3,33,0,0.08802002829631912,0.23246172756964228,1,0,157.93187831494004,windows-latest,0.940748793807073,0,0,0,infra_timeout,200.0,22.22222222222222,0.0,2.772588722239781,0
RUN-100580,frontend-web,3e84380bcf,dev27,27.0,1,75.0,94.0,50,0,69.44532989489726,286.0,11,1,schedule,2025-06-25 04:00:00,Wednesday,4,104,0,0.26107701456866506,0.16677241015037286,0,0,167.58886389576674,macos-latest,0.5287999985675631,0,0,1,docker_build_failed,169.0,169.0,0.0,3.332204510175204,0
RUN-100581,infra-terraform,e9a4dc8467,dev23,37.0,3,94.0,13.0,96,0,71.0777520408122,169.0,7,0,push,2025-06-25 05:00:00,Wednesday,5,40,0,0.2419373496113159,0.28774932375386775,0,0,121.03738258262426,ubuntu-latest,0.623137648999476,0,0,1,infra_timeout,107.0,35.666666666666664,0.0,3.6375861597263857,0
RUN-100582,frontend-web,ec830a08f4,dev7,20.0,7,95.0,22.0,40,0,59.12475668516183,265.0,4,1,pullrequest,2025-06-25 06:00:00,Wednesday,6,106,0,0.011132649863534374,0.08333658757241386,0,0,98.53369079606946,ubuntu-latest,0.6844760433623143,0,0,0,docker_build_failed,117.0,16.714285714285715,0.0,3.044522437723423,0
RUN-100583,frontend-web,d7e4023650,dev10,40.0,6,161.0,31.0,84,1,94.93456612286772,243.0,8,1,push,2025-06-25 07:00:00,Wednesday,7,72,1,0.10290650026690618,0.2789936273904188,1,1,52.27719742595244,windows-latest,0.7345309454211948,0,0,0,Unknown,192.0,32.0,0.011904761904761904,3.713572066704308,0
RUN-100584,mobile-app,fa6b9b06ef,dev23,27.0,2,712.0,41.0,38,0,68.50591663774982,218.0,16,0,push,2025-06-25 08:00:00,Wednesday,8,45,0,0.1702403957170847,0.11562246527756753,0,0,151.81724736687306,windows-latest,0.6324391669306442,1,0,1,artifact_upload_error,753.0,376.5,0.0,3.332204510175204,0
RUN-100585,infra-terraform,beb7c3bf05,dev7,27.0,2,362.0,173.0,63,1,86.60928552165488,1056.3399999999997,6,0,pullrequest,2025-06-25 09:00:00,Wednesday,9,155,0,0.07944333211334122,0.08079463098865287,0,0,92.93771723362818,windows-latest,0.627439180429856,0,0,1,infra_timeout,535.0,267.5,0.015873015873015872,3.332204510175204,0
