run_id,repo,commit_sha,author,author_experience_commits,files_changed,lines_added,lines_deleted,test_count,test_failures,coverage,pipeline_duration_s,jobs_total,jobs_failed,trigger,created_at,day_of_week,hour,message_length,had_hotfix_keyword,prev_7d_failure_rate,prev_30d_failure_rate,flaky_tests_count,infra_alerts_count,artifact_size_mb,runner_os,cache_hit_rate,dependency_updates,security_alerts_count,success,failure_reason,churn
RUN-100549,ml-pipeline,3f2671f8c0,dev20,65.0,4,151,75,49,1,59.54718447719107,527,14,0,schedule,2025-06-23T21:00:00,Monday,21,75,0,0.2659690269503697,0.19375353235096363,0,0,135.50281964536134,macos-latest,0.6186306493293806,0,0,1,infra_timeout,226
RUN-100550,infra-terraform,aaf82997e9,dev14,88.0,3,705,732,4,1,65.502644895262,83,3,1,schedule,2025-06-23T22:00:00,Monday,22,149,0,0.061498009381762274,0.16683260439060243,0,0,104.05470834821094,macos-latest,0.5029229841678567,0,0,1,artifact_upload_error,1437
RUN-100551,backend-api,211debb22c,dev16,59.0,3,360,227,32,1,84.18890252923912,371,3,0,Push,2025-06-23T23:00:00,Monday,23,115,0,0.14118082710980906,0.05170739235331218,0,0,153.08303787099112,windows-latest,0.8009038556059175,0,0,1,,587
RUN-100552,infra-terraform,4670655adf,dev29,71.0,1,356,59,58,1,72.5406306843234,328,5,0,Push,2025-06-24T00:00:00,Tuesday,0,48,0,0.13675657295007174,0.049511198301803123,1,0,72.22356853979466,macos-latest,0.6799681412619825,0,0,1,infra_timeout,415
RUN-100553,backend-api,237edc6ec4,dev22,52.0,12,1211,101,64,0,66.31068932275653,120,10,1,push,2025-06-24T01:00:00,Tuesday,1,179,0,0.5805245170488226,0.17758920031680547,0,0,114.72835681637892,windows-latest,0.673563436660168,0,0,1,lint_error,1312
RUN-100554,infra-terraform,4894d12447,dev13,34.0,1,68,106,96,1,,49,10,2,manual,2025-06-24T02:00:00,Tuesday,2,91,0,0.047653951000444845,0.20657827932971248,0,1,164.84721054927655,windows-latest,0.6553246531800345,0,0,1,lint_error,174
RUN-100555,mobile-app,acbb88cc47,dev14,29.0,4,50,47,37,1,86.47668319610362,134,3,0,schedule,2025-06-24T03:00:00,Tuesday,3,122,1,0.5217210606351498,0.10101939455784514,1,0,118.04517880688542,windows-latest,0.37381882291467966,1,0,1,lint_error,97
RUN-100556,ml-pipeline,e90b2f33ea,dev22,,2,67,47,39,1,74.77488048691644,858,4,0,manual,2025-06-24T04:00:00,Tuesday,4,61,0,0.14653611219458557,0.24895455319087154,0,0,54.85489248975988,windows-latest,0.7528906788713133,1,0,1,artifact_upload_error,114
RUN-100557,infra-terraform,33d8822ebd,dev11,9.0,13,112,334,15,0,65.20536928055347,109,5,0,manual,2025-06-24T05:00:00,Tuesday,5,9,0,0.11975988224145682,0.047865357285428387,0,0,169.66613668202638,ubuntu-latest,0.7057683284318529,0,1,1,docker_build_failed,446
RUN-100558,ml-pipeline,8ac5b10ef5,dev6,11.0,1,11,69,37,0,,114,7,0,manual,2025-06-24T06:00:00,Tuesday,6,93,0,0.18357891683807168,0.14475370179485583,0,0,68.16096358534581,windows-latest,,0,0,1,tests_failed,80
RUN-100559,infra-terraform,b38e5e018b,dev15,,1,118,32,16,1,72.2007814985692,99,36,0,manual,2025-06-24T07:00:00,Tuesday,7,145,0,0.4416260534204536,0.24349327738861093,0,0,123.14936572856872,windows-latest,0.779380235426225,0,0,1,,150
RUN-100560,mobile-app,f3f2ba15c4,dev3,33.0,1,81,104,10,0,72.10784107457448,468,4,0,PullRequest,2025-06-24T08:00:00,Tuesday,8,68,0,0.1775164757441882,0.2217768319637476,0,0,143.30577187436035,windows-latest,0.13922010604215895,0,0,1,lint_error,185
RUN-100561,frontend-web,9c2cec7e95,dev6,99.0,4,351,125,18,0,68.85119737677796,169,4,0,Push,2025-06-24T09:00:00,Tuesday,9,186,0,0.34757879748183823,0.1267972874987475,0,0,124.79401272940629,ubuntu-latest,0.8766122709407055,0,0,1,tests_failed,476
RUN-100562,mobile-app,414eb015be,dev13,26.0,1,218,12,149,1,86.09979896786507,129,4,1,manual,2025-06-24T10:00:00,Tuesday,10,151,0,0.03771101940531145,0.2060568126853586,0,0,221.4974856866767,macos-latest,0.8112875764538254,0,0,0,,230
RUN-100563,frontend-web,a01f56244e,dev24,66.0,2,76,105,36,0,77.99856271592152,538,14,1,PullRequest,2025-06-24T11:00:00,Tuesday,11,130,0,0.03161214651055181,0.07662983699051047,0,0,149.35253644287778,macos-latest,0.7324375402657732,0,0,1,lint_error,181
RUN-100564,infra-terraform,520bb57210,dev24,71.0,1,283,285,53,0,87.42841058267557,300,8,1,PullRequest,2025-06-24T12:00:00,Tuesday,12,162,1,0.33125771590860154,0.29845393907099577,0,1,111.90599517011947,windows-latest,0.6240571742734284,0,1,1,infra_timeout,568
RUN-100565,backend-api,f9e38cdab7,dev8,22.0,4,328,180,29,0,91.0359137457375,105,4,0,schedule,2025-06-24T13:00:00,Tuesday,13,172,0,0.12342738675350556,0.26375783436238714,0,0,144.1065161839172,windows-latest,0.7729489831767332,0,0,1,docker_build_failed,508
RUN-100566,backend-api,66512cd984,dev13,46.0,2,63,1277,10,0,80.50776922639969,85,7,0,PullRequest,2025-06-24T14:00:00,Tuesday,14,145,0,0.18171501149204533,0.1651241543562657,0,0,128.39778514429426,windows-latest,0.7106797334926825,1,0,1,artifact_upload_error,1340
RUN-100567,backend-api,af7830ec70,dev5,21.0,1,86,435,94,1,68.92227462137818,450,5,0,manual,2025-06-24T15:00:00,Tuesday,15,165,0,0.5143992239835711,0.07527313045977661,0,0,121.77477650421083,windows-latest,0.5780167172634982,0,0,1,lint_error,521
RUN-100568,ml-pipeline,05f23e2a8b,dev23,89.0,7,12,541,7,0,87.48391478663741,202,11,2,schedule,2025-06-24T16:00:00,Tuesday,16,144,0,0.15712820582996279,0.14953922186654917,0,1,129.75148774930906,windows-latest,0.909031955815254,0,0,0,infra_timeout,553
RUN-100569,mobile-app,666a6d4b8a,dev8,48.0,1,44,2392,28,0,80.58797642734025,67,59,0,push,2025-06-24T17:00:00,Tuesday,17,172,1,0.32416043372739584,0.3908895987921564,0,0,102.63652098351561,macos-latest,,0,0,1,tests_failed,2436
RUN-100570,infra-terraform,e0070d73b3,dev24,,6,65,253,42,0,100.0,57,13,1,PullRequest,2025-06-24T18:00:00,Tuesday,18,25,0,0.12331923031361905,0.07083093682913705,0,0,128.51606654519622,ubuntu-latest,0.5555193411531693,0,0,1,,318
RUN-100571,mobile-app,9c37dda4f6,dev26,31.0,1,161,131,53,0,78.72123466193624,91,8,0,Push,2025-06-24T19:00:00,Tuesday,19,72,0,0.21045849804514422,0.16817659567023668,1,0,99.78035447376436,windows-latest,0.6629757876682644,0,0,0,infra_timeout,292
RUN-100572,backend-api,71a63db25c,dev21,119.0,11,52,320,24,0,83.37225646816901,84,5,1,Push,2025-06-24T20:00:00,Tuesday,20,178,0,0.045072382488801965,0.008499306269833124,1,0,44.1521496870275,windows-latest,0.29397011862288974,0,0,1,lint_error,372
RUN-100573,frontend-web,ef9999972d,dev10,23.0,6,84,59,10,0,78.48508669555238,47,3,0,PullRequest,2025-06-24T21:00:00,Tuesday,21,97,0,0.36970006418777396,0.3182956329239937,0,0,165.60802443050812,ubuntu-latest,0.5478261900869372,0,0,0,tests_failed,143
RUN-100574,frontend-web,da9eb856d8,dev29,40.0,1,38,123,23,0,73.81081689758258,92,15,0,manual,2025-06-24T22:00:00,Tuesday,22,7,1,0.35981969329081304,0.29494832797085946,0,0,97.38208690261573,ubuntu-latest,0.5195275367665612,0,0,1,docker_build_failed,161
RUN-100575,backend-api,527cb9f553,dev21,44.0,1,179,53,24,0,71.89450140494921,105,14,1,push,2025-06-24T23:00:00,Tuesday,23,170,0,0.37577149165356327,0.1347643130782768,0,0,125.6554814933118,macos-latest,0.7068740683579612,1,0,1,infra_timeout,232
RUN-100576,infra-terraform,8b678629db,dev20,10.0,5,237,170,24,0,78.5309261359028,144,6,0,Push,2025-06-25T00:00:00,Wednesday,0,132,0,0.04971383515664617,0.26911728985420835,1,0,89.58310413948817,macos-latest,0.5983440452160181,0,0,0,infra_timeout,407
RUN-100577,mobile-app,7d651f58b4,dev26,42.0,2,231,53,97,0,81.25410902176627,655,21,1,manual,2025-06-25T01:00:00,Wednesday,1,182,0,0.2955365156078522,0.2833382129883232,0,1,90.79055351272234,windows-latest,0.6383369496643263,0,0,0,artifact_upload_error,284
RUN-100578,infra-terraform,a1d805e671,dev27,7.0,2,150,51,16,0,88.8526547957331,166,9,0,push,2025-06-25T02:00:00,Wednesday,2,8,1,0.3425081676597859,0.12774207991615977,0,0,78.44043450924383,ubuntu-latest,0.735255241444406,0,0,1,tests_failed,201
RUN-100579,frontend-web,558850e4d0,dev3,15.0,9,27,173,56,0,78.70620669964516,178,15,2,manual,2025-06-25T03:00:00,Wednesday,3,33,0,0.08802002829631912,0.23246172756964228,1,0,157.93187831494004,windows-latest,0.940748793807073,0,0,0,infra_timeout,200
RUN-100580,frontend-web,3e84380bcf,dev27,,1,75,94,50,0,69.44532989489726,286,11,1,schedule,2025-06-25T04:00:00,Wednesday,4,104,0,0.26107701456866506,0.16677241015037286,0,0,167.58886389576674,macos-latest,0.5287999985675631,0,0,1,docker_build_failed,169
RUN-100581,infra-terraform,e9a4dc8467,dev23,37.0,3,94,13,96,0,71.0777520408122,169,7,0,Push,2025-06-25T05:00:00,Wednesday,5,40,0,0.2419373496113159,0.28774932375386775,0,0,121.03738258262426,ubuntu-latest,0.623137648999476,0,0,1,infra_timeout,107
RUN-100582,frontend-web,ec830a08f4,dev7,20.0,7,95,22,40,0,59.12475668516183,265,4,1,PullRequest,2025-06-25T06:00:00,Wednesday,6,106,0,0.011132649863534374,0.08333658757241386,0,0,98.53369079606946,ubuntu-latest,0.6844760433623143,0,0,0,docker_build_failed,117
RUN-100583,frontend-web,d7e4023650,dev10,40.0,6,161,31,84,1,94.93456612286772,243,8,1,Push,2025-06-25T07:00:00,Wednesday,7,72,1,0.10290650026690618,0.2789936273904188,1,1,52.27719742595244,windows-latest,0.7345309454211948,0,0,0,,192
RUN-100584,mobile-app,fa6b9b06ef,dev23,,2,712,41,38,0,68.50591663774982,218,16,0,Push,2025-06-25T08:00:00,Wednesday,8,45,0,0.1702403957170847,0.11562246527756753,0,0,151.81724736687306,windows-latest,0.6324391669306442,1,0,1,artifact_upload_error,753
RUN-100585,infra-terraform,beb7c3bf05,dev7,27.0,2,362,173,63,1,86.60928552165488,1389,6,0,PullRequest,2025-06-25T09:00:00,Wednesday,9,155,0,0.07944333211334122,0.08079463098865287,0,0,92.93771723362818,windows-latest,0.627439180429856,0,0,1,infra_timeout,535
RUN-100586,ml-pipeline,c3c13b42ff,dev14,48.0,1,50,139,13,1,78.3186102893104,379,12,0,schedule,2025-06-25T10:00:00,Wednesday,10,12,0,0.032934508600907304,0.39461340812256906,0,0,75.30957310257762,ubuntu-latest,0.7368230692783516,0,0,1,docker_build_failed,189
RUN-100587,frontend-web,c3391ab13b,dev21,14.0,1,313,354,5,0,,93,4,1,manual,2025-06-25T11:00:00,Wednesday,11,175,0,0.19713540389098755,0.28424841856609484,0,1,121.17053686016847,macos-latest,0.32858548490094774,0,0,1,docker_build_failed,667
RUN-100588,infra-terraform,7b091a091a,dev20,28.0,4,300,251,60,0,73.59062549673196,259,15,0,PullRequest,2025-06-25T12:00:00,Wednesday,12,34,0,0.04331392876322595,0.30650289528320707,3,0,106.6349723546526,windows-latest,0.6222250536469235,0,0,1,,551
RUN-100589,infra-terraform,74da0d0fa0,dev28,20.0,2,61,357,63,0,65.54641333647992,115,11,1,Push,2025-06-25T13:00:00,Wednesday,13,118,0,0.111418037337269,0.20439028849535595,0,0,59.27783202456507,macos-latest,0.41440335233040293,0,0,1,lint_error,418
RUN-100590,infra-terraform,3d7f781fb3,dev4,6.0,3,377,214,65,0,63.377575194096295,273,3,0,push,2025-06-25T14:00:00,Wednesday,14,198,0,0.49619571291576525,0.14290840027202137,0,0,64.77117597581474,macos-latest,0.731790700122617,0,0,1,docker_build_failed,591
RUN-100591,infra-terraform,a512dee79b,dev9,11.0,7,124,138,29,0,95.74158466565925,76,7,1,PullRequest,2025-06-25T15:00:00,Wednesday,15,27,0,0.0331697926304835,0.016794101734765605,1,1,133.4617269107117,windows-latest,0.5071118302706624,0,0,1,artifact_upload_error,262
RUN-100592,backend-api,4a10e26aa2,dev30,111.0,1,31,368,147,0,,92,17,0,schedule,2025-06-25T16:00:00,Wednesday,16,185,0,0.25067690106438023,0.6408550265884524,0,0,93.77234657795465,windows-latest,0.47302962121743924,0,0,1,,399
RUN-100593,infra-terraform,41ffbb604e,dev18,38.0,2,244,302,30,1,88.50321295425181,254,3,1,schedule,2025-06-25T17:00:00,Wednesday,17,64,0,0.10965857561631756,0.18623478895022935,0,0,140.41034298785513,macos-latest,0.648979394523506,0,0,1,infra_timeout,546
RUN-100594,backend-api,9601908a76,dev8,8.0,3,188,166,62,0,91.61888325174301,402,4,0,push,2025-06-25T18:00:00,Wednesday,18,149,1,0.10565085754386037,0.20044007611404127,1,1,125.86125225906903,macos-latest,0.45025157341411104,0,0,1,lint_error,354
RUN-100595,infra-terraform,68f49b155c,dev9,6.0,1,115,445,71,1,70.06983683880944,284,8,0,Push,2025-06-25T19:00:00,Wednesday,19,172,0,0.22980019690336118,0.16558517956284327,0,0,161.901678652116,macos-latest,0.44907490245231635,1,0,1,artifact_upload_error,560
RUN-100596,mobile-app,3806fc9949,dev11,24.0,10,142,8,176,1,80.08206919113412,364,40,0,PullRequest,2025-06-25T20:00:00,Wednesday,20,50,1,0.11290941619221953,0.15354302457465296,0,0,86.71419664066893,macos-latest,0.2881374166989988,0,0,1,infra_timeout,150
RUN-100597,ml-pipeline,d0e90c0fa8,dev17,110.0,6,67,79,34,0,75.54012930589617,260,5,1,push,2025-06-25T21:00:00,Wednesday,21,72,0,0.1661785344257742,0.04494178949933865,0,0,129.30871310020044,ubuntu-latest,0.6771246488598442,1,0,1,tests_failed,146
RUN-100598,ml-pipeline,dc4e4f6b4a,dev9,22.0,4,290,78,26,2,61.11343436379734,226,12,0,schedule,2025-06-25T22:00:00,Wednesday,22,172,0,0.37645837753153055,0.18800819560177898,0,0,145.53098359495849,windows-latest,0.8134963019553159,0,0,0,lint_error,368
RUN-100599,ml-pipeline,2aee5b1092,dev19,87.0,13,141,390,13,3,72.77424028914892,140,10,1,Push,2025-06-25T23:00:00,Wednesday,23,25,0,0.47605330318094946,0.22479344856877717,0,0,94.95130056387259,windows-latest,0.9470399750171746,0,0,1,docker_build_failed,531
RUN-100600,ml-pipeline,01ebfb1c5d,dev14,37.0,1,178,619,154,0,82.05007908287072,353,5,0,push,2025-06-26T00:00:00,Thursday,0,26,0,0.2349538922661882,0.49525486291355103,0,1,165.08813022544493,windows-latest,0.4625188100825336,0,0,1,lint_error,797
RUN-100601,ml-pipeline,560c9d160a,dev19,41.0,3,219,22,62,0,69.0116489398697,410,10,0,schedule,2025-06-26T01:00:00,Thursday,1,63,0,0.23108403655352758,0.1996782236085202,0,0,53.34889233674744,ubuntu-latest,0.7497095994373926,0,0,1,tests_failed,241
RUN-100602,ml-pipeline,cc29ab8d74,dev5,8.0,4,41,519,64,0,71.10188165553767,191,6,1,Push,2025-06-26T02:00:00,Thursday,2,122,0,0.14962650464779464,0.2572833984384507,0,0,86.68236012081441,ubuntu-latest,0.5041295711789175,1,0,1,,560
RUN-100603,frontend-web,d6d4193722,dev19,63.0,1,55,30,540,0,72.91959773537226,184,7,0,Push,2025-06-26T03:00:00,Thursday,3,162,0,0.12041819719182274,0.14790878879530028,0,0,51.85248915452351,ubuntu-latest,0.3440141316964392,0,0,1,,85
RUN-100604,infra-terraform,236988b03c,dev28,,4,13,31,57,0,100.0,610,2,0,push,2025-06-26T04:00:00,Thursday,4,114,0,0.10198713229024935,0.24998619834498725,1,0,90.56500106703176,ubuntu-latest,0.6503930600487471,0,0,1,,44
RUN-100605,mobile-app,c63ae0abb3,dev5,58.0,1,276,84,15,0,52.991412754746726,197,8,0,manual,2025-06-26T05:00:00,Thursday,5,101,1,0.06115273128266103,0.026485763422961717,2,0,113.81663778237902,macos-latest,0.8488471275259569,0,0,1,,360
RUN-100606,backend-api,1d9ec9ce9a,dev10,13.0,5,39,77,38,0,81.0197195883271,211,16,1,Push,2025-06-26T06:00:00,Thursday,6,174,1,0.13531595574608815,0.6184277390772571,1,0,153.2600287610493,windows-latest,0.3746865734262699,0,0,1,infra_timeout,116
RUN-100607,mobile-app,63db24541d,dev21,31.0,7,171,19,20,1,71.95993107297402,281,9,2,manual,2025-06-26T07:00:00,Thursday,7,38,0,0.06164018263053021,0.13408409499648544,0,1,113.78838651018441,macos-latest,,0,0,1,infra_timeout,190
RUN-100608,infra-terraform,ffa4df8873,dev19,37.0,4,223,224,32,0,67.3121410979708,187,19,0,manual,2025-06-26T08:00:00,Thursday,8,180,0,0.16807447965785366,0.22215534488431005,0,1,96.18505124449777,macos-latest,0.5306998969957121,1,0,1,artifact_upload_error,447
RUN-100609,infra-terraform,314da1d749,dev21,23.0,1,287,232,32,0,,112,13,1,manual,2025-06-26T09:00:00,Thursday,9,65,0,0.18917264318656357,0.429973518837046,0,0,58.03108815261302,macos-latest,0.684235018480094,0,0,1,infra_timeout,519
RUN-100610,infra-terraform,276a2847f2,dev17,39.0,1,39,350,27,0,83.00851492600108,261,8,1,schedule,2025-06-26T10:00:00,Thursday,10,58,0,0.08664326293524983,0.24621656586552823,0,0,71.43285418366604,macos-latest,0.817732920351234,0,0,1,tests_failed,389
RUN-100611,mobile-app,6c3ca48106,dev21,21.0,5,138,68,14,1,83.69428312824672,194,5,1,push,2025-06-26T11:00:00,Thursday,11,190,0,0.12725287060008217,0.07600100084552248,1,0,132.40823802047476,windows-latest,0.6348356078140606,0,0,1,infra_timeout,206
RUN-100612,ml-pipeline,9ea298b566,dev19,15.0,3,931,105,159,1,77.23220546921704,727,6,0,manual,2025-06-26T12:00:00,Thursday,12,130,1,0.10113310136083455,0.2155608645825558,0,0,155.2581904473549,ubuntu-latest,0.6670515085443769,0,0,0,lint_error,1036
RUN-100613,backend-api,eed295eee0,dev3,115.0,1,978,106,56,0,88.11289579747952,347,3,2,manual,2025-06-26T13:00:00,Thursday,13,89,0,0.22521481601015203,0.13576978597199474,0,0,103.23112223180206,ubuntu-latest,0.6141146847763674,1,0,1,tests_failed,1084
RUN-100614,ml-pipeline,fb1718374a,dev23,69.0,8,439,704,37,1,90.22599594120692,132,7,0,Push,2025-06-26T14:00:00,Thursday,14,69,0,0.2852156158571589,0.20621478545293523,0,0,168.4405809129846,windows-latest,0.7410822719394524,0,0,1,infra_timeout,1143
RUN-100615,ml-pipeline,11d3f800a1,dev14,13.0,3,215,4,81,0,84.79651130340737,333,9,1,Push,2025-06-26T15:00:00,Thursday,15,91,0,0.10431187238267117,0.08101180514297696,0,0,82.00330403683382,ubuntu-latest,0.8445685529002284,0,0,1,infra_timeout,219
RUN-100616,backend-api,2353ce27f0,dev2,45.0,1,49,38,65,1,68.44569058623337,248,29,0,PullRequest,2025-06-26T16:00:00,Thursday,16,159,1,0.15058830232574286,0.201107922534649,1,1,104.37837524788569,ubuntu-latest,0.3181720610313987,0,0,0,lint_error,87
RUN-100617,backend-api,ca6dcdc996,dev13,13.0,7,327,110,55,0,80.93329859055451,500,13,1,Push,2025-06-26T17:00:00,Thursday,17,34,0,0.2206770770189897,0.21778122415281928,0,0,107.7541768087733,ubuntu-latest,0.3457129725763427,0,0,0,,437
RUN-100618,frontend-web,454826133f,dev14,9.0,1,124,33,77,0,80.99040790966284,138,4,3,push,2025-06-26T18:00:00,Thursday,18,39,0,0.044656862159877665,0.20413625151532397,0,0,181.17655153217692,ubuntu-latest,0.5234159437935683,0,0,1,,157
RUN-100619,frontend-web,e28577cc79,dev3,68.0,1,274,82,49,1,65.21242279624138,228,3,1,Push,2025-06-26T19:00:00,Thursday,19,64,0,0.2479144431805689,0.21431275823315626,0,0,125.3463650720381,windows-latest,0.8320062630682343,0,0,1,artifact_upload_error,356
RUN-100620,mobile-app,a9d8129a39,dev30,5.0,4,73,95,76,1,56.1667332713489,186,7,0,push,2025-06-26T20:00:00,Thursday,20,99,0,0.07454492365179628,0.2584875234896086,0,0,48.062688429692614,ubuntu-latest,0.8512058984154497,0,0,1,,168
RUN-100621,mobile-app,1ca1dc6873,dev7,62.0,13,122,53,81,1,50.72669254350534,208,15,1,manual,2025-06-26T21:00:00,Thursday,21,163,0,0.043113284288640814,0.15939975089027392,0,0,158.0661722103605,windows-latest,0.7053504901402881,0,0,0,tests_failed,175
RUN-100622,frontend-web,d520a3a3b5,dev10,21.0,12,177,118,50,0,75.83826588134582,107,7,0,manual,2025-06-26T22:00:00,Thursday,22,46,0,0.15523513765020983,0.07769789673456617,0,0,193.83710306511546,macos-latest,,0,0,1,artifact_upload_error,295
RUN-100623,mobile-app,2d25b11493,dev14,22.0,4,194,219,37,1,78.57647657840302,299,13,1,manual,2025-06-26T23:00:00,Thursday,23,158,0,0.3295892594408695,0.12899968568840733,1,0,110.01037111594576,windows-latest,0.6184119784342598,1,0,1,lint_error,413
RUN-100624,ml-pipeline,6c6a31b627,dev25,39.0,4,255,84,152,0,60.818621068171026,268,7,0,Push,2025-06-27T00:00:00,Friday,0,181,0,0.16219037760781221,0.07791734180944013,1,0,84.11670699815139,macos-latest,0.6857840378993516,1,0,1,artifact_upload_error,339
RUN-100625,backend-api,8d5bfdd181,dev23,45.0,6,78,66,30,1,87.55238799061635,492,14,1,schedule,2025-06-27T01:00:00,Friday,1,89,0,0.1271461511758488,0.25802428364088975,0,0,154.5702965873765,ubuntu-latest,0.5886243211413946,0,0,1,lint_error,144
RUN-100626,backend-api,803235d93e,dev24,12.0,1,33,91,61,1,,198,2,0,push,2025-06-27T02:00:00,Friday,2,192,0,0.3715843281752508,0.18818711265930585,1,0,198.57058546870311,ubuntu-latest,,0,0,1,docker_build_failed,124
RUN-100627,backend-api,afa85f724b,dev8,51.0,5,886,109,62,0,91.19343137898423,150,27,0,manual,2025-06-27T03:00:00,Friday,3,179,0,0.10229349069151317,0.08675736663857313,0,0,153.94927015811675,ubuntu-latest,0.42992792694965626,0,1,1,lint_error,995
RUN-100628,mobile-app,a7167a54cb,dev26,30.0,1,2294,16,27,0,79.4464304398031,348,4,0,PullRequest,2025-06-27T04:00:00,Friday,4,160,0,0.10871180749092928,0.32025524078453693,0,0,55.07974586149584,macos-latest,0.5102028555727773,1,0,0,,2310
RUN-100629,backend-api,fdf6770200,dev25,8.0,4,242,182,23,0,62.20399713745019,114,15,0,manual,2025-06-27T05:00:00,Friday,5,79,0,0.06990052564158207,0.05537204790231308,0,0,150.18727261489659,ubuntu-latest,0.1341359628691437,0,0,1,artifact_upload_error,424
RUN-100630,ml-pipeline,ffda1d3f06,dev14,23.0,2,34,66,33,0,80.4993745594818,428,7,0,PullRequest,2025-06-27T06:00:00,Friday,6,63,0,0.24911157873561898,0.04512330512229722,1,0,136.1682955110807,macos-latest,0.33489014142358053,0,0,1,infra_timeout,100
RUN-100631,backend-api,8436aef408,dev17,93.0,4,63,440,30,0,83.04132833846522,427,8,1,push,2025-06-27T07:00:00,Friday,7,173,0,0.35972140759699295,0.1442445770669555,1,0,81.81478706243085,macos-latest,0.6648692356846881,0,0,0,docker_build_failed,503
RUN-100632,mobile-app,185ef7a51b,dev2,122.0,3,259,210,13,0,68.42851696935593,483,7,1,manual,2025-06-27T08:00:00,Friday,8,91,1,0.4816280472020876,0.12470565620165948,0,0,171.55271383797185,macos-latest,0.7943811442553612,0,0,1,,469
RUN-100633,backend-api,ba53f03dae,dev23,51.0,1,648,398,26,0,57.6948840322815,260,10,1,push,2025-06-27T09:00:00,Friday,9,11,0,0.15440473485588757,0.13338498388903577,0,1,137.5340459511662,ubuntu-latest,0.7516856512693377,0,0,1,infra_timeout,1046
RUN-100634,frontend-web,fa06a8331e,dev29,9.0,3,39,36,55,0,,142,12,1,PullRequest,2025-06-27T10:00:00,Friday,10,144,0,0.07897224855005011,0.02151679222595547,1,0,172.5983437026373,ubuntu-latest,0.731604582860316,0,0,1,artifact_upload_error,75
RUN-100635,ml-pipeline,517dd69052,dev15,42.0,5,129,73,123,0,62.98986437620578,216,18,0,manual,2025-06-27T11:00:00,Friday,11,72,0,0.20518958416704006,0.2812116141739435,0,0,77.54095399544502,ubuntu-latest,0.6480618089871027,0,0,1,lint_error,202
RUN-100636,backend-api,7611c9194c,dev17,58.0,4,184,28,69,1,88.45065195673358,261,24,0,Push,2025-06-27T12:00:00,Friday,12,187,0,0.09771930007650224,0.23016762594316525,0,0,135.95110977460098,macos-latest,0.4530267894513477,0,0,1,tests_failed,212
RUN-100637,backend-api,6cbe2e382d,dev15,52.0,3,384,50,5,0,70.11387983488089,135,11,0,PullRequest,2025-06-27T13:00:00,Friday,13,171,0,0.3853451565558515,0.2845100341995994,0,0,84.19620993046621,windows-latest,0.6527760262919178,0,0,0,tests_failed,434
RUN-100638,ml-pipeline,0d29ce4335,dev3,54.0,12,101,435,74,0,95.69521327791958,509,29,0,PullRequest,2025-06-27T14:00:00,Friday,14,25,0,0.12854242614612768,0.3456613092259259,0,0,129.9066791395578,windows-latest,0.8307331511018627,0,0,1,,536
RUN-100639,infra-terraform,ac1985925e,dev19,37.0,4,26,564,28,1,49.51009598977397,300,9,1,PullRequest,2025-06-27T15:00:00,Friday,15,180,0,0.16369704109928102,0.1616145527851441,0,0,179.08901801019567,ubuntu-latest,0.8134121300034284,0,0,1,infra_timeout,590
RUN-100640,ml-pipeline,5a7456d4c3,dev22,25.0,4,293,31,64,2,76.61754724974178,107,19,1,schedule,2025-06-27T16:00:00,Friday,16,190,0,0.2920982957045367,0.12463725960823141,0,1,62.94329073482916,windows-latest,0.6279160040032955,0,0,1,artifact_upload_error,324
RUN-100641,infra-terraform,c9973b8452,dev28,15.0,7,511,66,44,0,92.15271168121583,748,12,1,push,2025-06-27T17:00:00,Friday,17,152,1,0.15979127825358821,0.23911966428136527,1,0,65.23995353149925,windows-latest,0.7878066297575276,0,0,1,lint_error,577
RUN-100642,infra-terraform,d505d23dae,dev28,4.0,4,135,101,38,0,64.31634820935244,214,6,1,schedule,2025-06-27T18:00:00,Friday,18,58,0,0.35271471165089185,0.13330202346116143,0,0,158.2189870615026,macos-latest,0.66295689713326,0,1,1,,236
RUN-100643,mobile-app,d23c2e4ae7,dev15,36.0,1,231,209,41,0,73.08958877247558,93,10,0,Push,2025-06-27T19:00:00,Friday,19,135,0,0.16386006978788067,0.3726215528832076,0,0,119.43508900282197,macos-latest,0.5997681477348938,0,0,1,artifact_upload_error,440
RUN-100644,ml-pipeline,6aaa9f72ef,dev29,32.0,1,88,15,43,2,70.16357142763147,112,12,1,push,2025-06-27T20:00:00,Friday,20,174,0,0.3546011522275056,0.10989145707102618,0,0,166.85052904610205,windows-latest,0.5280499584345327,1,0,1,docker_build_failed,103
RUN-100645,backend-api,5250d15d65,dev16,44.0,2,58,18,131,1,66.7947882941726,567,8,0,Push,2025-06-27T21:00:00,Friday,21,164,0,0.23474839373776746,0.10620717303569847,0,1,87.7086090014867,windows-latest,0.6841535532700949,0,0,0,infra_timeout,76
RUN-100646,mobile-app,bfb2b7f73c,dev20,8.0,6,459,188,44,1,77.93547169337137,718,12,1,schedule,2025-06-27T22:00:00,Friday,22,89,0,0.2864757867785508,0.54793310914609,0,2,122.04762371130872,windows-latest,0.7327854211208491,0,0,0,,647
