files_changed,lines_added,lines_deleted,churn,test_count,test_failures,coverage,pipeline_duration_s,jobs_total,message_length,prev_7d_failure_rate,prev_30d_failure_rate,flaky_tests_count,infra_alerts_count,artifact_size_mb,cache_hit_rate,security_alerts_count,hour,churn_per_file,test_fail_rate,author_experience_log,had_hotfix_keyword,dependency_updates,is_weekend,repo_backend-api,repo_frontend-web,repo_infra-terraform,repo_ml-pipeline,repo_mobile-app,trigger_manual,trigger_pullrequest,trigger_push,trigger_schedule,runner_os_macos-latest,runner_os_ubuntu-latest,runner_os_windows-latest,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,author_dev1,author_dev10,author_dev11,author_dev12,author_dev13,author_dev14,author_dev15,author_dev16,author_dev17,author_dev18,author_dev19,author_dev2,author_dev20,author_dev21,author_dev22,author_dev23,author_dev24,author_dev25,author_dev26,author_dev27,author_dev28,author_dev29,author_dev3,author_dev30,author_dev4,author_dev5,author_dev6,author_dev7,author_dev8,author_dev9
1,548.0,243.0,791.0,45,0,52.26664622499433,130.0,10,107,0.45475446413156606,0.14268306591877172,1,0,88.8301240744564,0.730364718860914,0,10,791.0,0.0,2.8903717578961645,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,105.0,362.0,467.0,51,0,65.38328688913013,289.0,10,10,0.147301776161968,0.19568946897868375,0,1,111.59436002436321,0.4655707341627894,0,11,155.66666666666666,0.0,3.6635616461296463,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,331.0,38.0,369.0,154,1,64.74919366830558,94.0,1,20,0.1281170724992254,0.24515007962284419,0,0,219.40426096747103,0.7295492261865782,1,12,184.5,0.006493506493506494,4.04305126783455,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34.0,112.0,146.0,13,1,76.7486571303078,214.0,14,106,0.17707948932749965,0.11870769786520272,0,0,154.25555769210297,0.8576276287519997,0,13,146.0,0.07692307692307693,2.70805020110221,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,149.0,24.0,173.0,21,1,60.36273038548256,71.0,10,173,0.17306096394288709,0.2762079985076133,0,0,140.42801234785486,0.6270512971696339,0,14,15.727272727272727,0.047619047619047616,4.248495242049359,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,192.0,90.0,282.0,421,0,95.18715898472017,170.0,13,16,0.27685291860533917,0.09325556555333071,0,0,155.74763377302907,0.4297474904991767,0,15,94.0,0.0,1.9459101490553132,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,529.0,276.0,805.0,35,0,75.52226966022887,89.0,3,151,0.1136786224046743,0.24049309043664294,0,1,66.57291417442579,0.7426832467210993,0,16,89.44444444444444,0.0,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,25.0,68.0,93.0,9,0,73.52224452840946,189.0,7,157,0.16854537004212733,0.46847395303267014,0,0,94.12694285673346,0.7795128818516579,0,17,46.5,0.0,3.9512437185814275,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,153.0,83.0,236.0,28,0,94.11256480539333,141.0,4,15,0.061280380388188574,0.3186835861841277,0,0,79.50808482087814,0.5754848446110659,0,18,59.0,0.0,4.804021044733257,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,44.0,31.0,75.0,4,0,74.80742851099983,87.0,15,46,0.2068507502771115,0.2053760914500145,0,1,136.74433278836665,0.7818786705828698,0,19,25.0,0.0,3.7612001156935624,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,258.0,53.0,311.0,54,2,79.80364087798426,126.0,3,5,0.19450341107487537,0.13956357324829596,0,0,105.24135740358892,0.813594189944593,0,20,311.0,0.037037037037037035,3.295836866004329,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,348.0,760.0,1108.0,85,1,65.99042072049541,104.0,4,115,0.09228240732994228,0.1224282745567112,0,0,123.8155395652168,0.4341913477740698,0,21,110.8,0.011764705882352941,1.3862943611198906,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,611.0,119.0,730.0,21,0,58.55397521934739,79.0,13,39,0.15440648233292983,0.06195736121373725,2,1,107.55935010804701,0.31360452158544294,0,22,365.0,0.0,1.6094379124341003,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,82.0,36.0,118.0,30,0,67.67566042194923,427.0,5,183,0.3452064057879542,0.2111856986247511,1,0,54.943762900574654,0.5884756185598458,0,23,19.666666666666668,0.0,3.4339872044851463,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,411.0,77.0,488.0,93,1,100.0,155.0,4,22,0.0857568810968945,0.16345756470650397,0,0,155.39905748616087,0.5208230176003668,0,0,488.0,0.010752688172043012,2.995732273553991,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,663.0,18.0,681.0,11,0,82.59625137944347,42.0,17,131,0.256466272037213,0.33211770252276923,0,0,49.51214251448235,0.6317676510060904,0,1,340.5,0.0,2.3978952727983707,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,24.0,36.0,60.0,15,0,78.2944180453326,129.0,17,158,0.22053073584524055,0.03843024744653923,1,0,90.8941304291475,0.7217210711598067,0,2,60.0,0.0,3.367295829986474,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,291.0,490.0,781.0,37,0,63.2835193177776,380.0,14,39,0.4428345576600722,0.14210947603732327,0,0,67.38110880047549,0.4709119277332659,0,3,97.625,0.0,3.4339872044851463,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,425.0,93.0,518.0,24,1,85.93500961180615,117.0,16,54,0.1830257380935761,0.22189120166410709,0,1,84.81035319172416,0.578909172791456,0,4,129.5,0.041666666666666664,4.1588830833596715,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,111.0,879.0,990.0,35,1,58.707680708234506,571.0,7,160,0.053689196540444545,0.18315147657012973,1,2,128.07434251278974,0.6726305804652335,0,5,247.5,0.02857142857142857,3.4339872044851463,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,39.0,98.0,137.0,16,0,56.19532260381143,109.0,7,23,0.3289513760668592,0.2150058420631799,1,0,169.4009184241128,0.6449390812387658,0,6,15.222222222222221,0.0,4.406719247264253,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,418.0,105.0,523.0,53,0,68.29335452542026,284.0,5,91,0.24173986386432994,0.10898913751802887,1,1,57.56020044265202,0.4922805407230347,0,7,65.375,0.0,3.332204510175204,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,39.0,222.0,261.0,39,1,98.45389094353737,413.0,10,53,0.2750839821595629,0.11398886960583433,1,0,97.71167926796286,0.4357223762606298,0,8,43.5,0.02564102564102564,3.2188758248682006,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,121.0,6.0,126.0,69,0,74.15899438766813,274.0,6,7,0.1511420607656882,0.3332113342609158,0,1,50.038228282294796,0.5259585117449779,0,9,126.0,0.0,4.2626798770413155,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,142.0,137.0,279.0,52,1,69.58515686099348,76.0,6,93,0.10207911510734746,0.2254659593325507,0,1,95.78351897223595,0.38098400533610655,0,10,279.0,0.019230769230769232,2.4849066497880004,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,326.0,104.0,430.0,52,0,66.90961178162419,103.0,13,99,0.4480731604244964,0.2861879454254879,1,0,122.8756827453179,0.7190213329991535,1,11,430.0,0.0,5.834810737062605,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,74.0,563.0,637.0,14,1,55.31565551328264,454.0,20,72,0.15425831035974447,0.35220765738484744,0,0,150.68310268610264,0.15199057315488357,0,12,127.4,0.07142857142857142,3.6635616461296463,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,69.0,317.0,386.0,66,2,75.93636870624101,114.0,11,163,0.6229015502998225,0.14799018126592134,0,0,35.25752054111584,0.7622385900048525,0,13,128.66666666666666,0.030303030303030304,3.6635616461296463,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,165.0,31.0,196.0,34,1,76.94415302385744,396.0,31,23,0.14114487386642768,0.2250353027336624,0,0,142.02207279698092,0.6619754670024656,0,14,196.0,0.029411764705882353,3.784189633918261,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,449.0,431.0,880.0,39,0,84.47467505036295,148.0,5,88,0.220534021139059,0.10780808308186131,0,1,81.09439963711945,0.7583771533904089,0,15,440.0,0.0,4.990432586778736,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1837.0,82.0,1919.0,103,1,85.92849015990197,221.0,2,40,0.19917184874590277,0.32784908292676485,0,0,71.35236891225739,0.8657289439232331,0,16,1919.0,0.009708737864077669,4.02535169073515,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,28.0,40.0,68.0,25,0,72.6309369880244,75.0,14,152,0.1871433695366883,0.01138434182938926,1,0,122.69950780366987,0.8367946293969761,0,17,22.666666666666668,0.0,1.9459101490553132,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,209.0,136.0,345.0,131,0,81.67233449711502,130.0,5,113,0.09104477153663985,0.07501812425476713,0,0,145.0858521799027,0.8339681186856654,0,18,345.0,0.0,4.564348191467836,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,44.0,87.0,131.0,141,0,66.59233358584157,108.0,7,142,0.09468972776923298,0.2376879902625017,0,0,115.98181059468162,0.7946406102979973,0,19,26.2,0.0,2.995732273553991,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,455.0,597.0,1052.0,81,1,81.44451040032823,234.0,2,25,0.26577269281775123,0.3166027862484616,0,0,76.274774217116,0.6715013062638032,0,20,263.0,0.012345679012345678,3.332204510175204,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,52.0,159.0,211.0,20,0,68.9132150617853,213.0,4,94,0.3754994355262046,0.21979233678917326,1,0,115.96075995428556,0.768463537959816,0,21,14.066666666666666,0.0,2.1972245773362196,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,70.0,137.0,207.0,7,1,80.51350219160325,276.0,3,14,0.17415392111868574,0.20329600719513538,0,1,90.99285866001075,0.38595597908388285,0,22,34.5,0.14285714285714285,3.784189633918261,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,77.0,296.0,373.0,105,0,79.54201590342439,142.0,6,68,0.22027184034809433,0.18961503846611183,0,0,144.16129899819597,0.557680766048986,0,23,186.5,0.0,2.772588722239781,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,136.0,365.0,501.0,48,0,75.82564350834078,104.0,6,189,0.3475654273613549,0.2651035383390375,0,0,163.01431325210393,0.6317676510060904,0,0,83.5,0.0,3.4011973816621555,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,211.0,260.0,471.0,24,0,84.53447661791225,227.0,9,146,0.09578884624876575,0.16353166820727746,0,0,160.45847963539106,0.7489228988554779,0,1,471.0,0.0,3.044522437723423,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,252.0,523.0,775.0,114,1,56.15521114367178,97.0,21,20,0.4911843907443891,0.25832372876575876,0,1,119.2100600807995,0.4172572361677719,0,2,775.0,0.008771929824561403,5.0369526024136295,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,147.0,214.0,361.0,22,0,62.22100538134872,426.0,14,76,0.3907736820760279,0.27647640976577736,1,0,164.90642738248945,0.7842369511148298,0,3,90.25,0.0,5.087596335232384,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,34.0,132.0,166.0,31,0,74.15899438766813,184.0,2,174,0.38416829213632925,0.27351561364445404,0,0,79.16078853513605,0.4773558463567073,0,4,166.0,0.0,3.367295829986474,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,330.0,429.0,759.0,68,0,57.68083934792013,159.0,13,38,0.05934981943139674,0.2863938800287121,1,0,191.31465329699165,0.42768167459566236,0,5,253.0,0.0,3.367295829986474,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,140.0,99.0,239.0,18,0,70.11762582534354,276.0,9,152,0.1748605565856624,0.15050998336906704,0,0,78.93671690407514,0.6907605319224702,0,6,239.0,0.0,2.995732273553991,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,532.0,114.0,646.0,40,0,70.5044364590694,189.0,8,67,0.15179201248961327,0.18748308355080073,0,1,38.79523238597727,0.7623149304072593,0,7,215.33333333333334,0.0,4.30406509320417,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68.0,730.0,798.0,106,0,90.71620544000032,62.0,8,98,0.026351000741228186,0.14779512690164665,0,0,174.61745637978805,0.6166878273218793,0,8,798.0,0.0,3.044522437723423,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,25.0,654.0,679.0,52,0,76.71040442749755,95.0,10,175,0.04223985545423695,0.1846228903436648,0,0,91.59462315189504,0.6281215967830898,0,9,169.75,0.0,2.9444389791664403,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,142.0,108.0,250.0,121,3,87.35315491276654,420.0,5,136,0.0784143357862204,0.0361528431971325,0,0,124.66955530020866,0.5386837100778408,0,10,83.33333333333333,0.024793388429752067,4.189654742026425,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,617.0,66.0,683.0,110,0,78.62009662571661,212.0,7,60,0.13637510104863745,0.18975768148221142,0,0,78.7676781230289,0.8529753082031546,0,11,68.3,0.0,2.833213344056216,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,177.0,549.0,726.0,44,0,68.57199274521521,61.0,20,6,0.138732238940539,0.273991601418068,0,0,214.54413629361818,0.19969566583816045,0,12,242.0,0.0,3.295836866004329,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,119.0,265.0,384.0,6,0,76.60460169295814,256.0,5,50,0.40365146476708946,0.24751494854375292,0,0,192.87270680230256,0.620402214888638,0,13,384.0,0.0,1.9459101490553132,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,56.0,155.0,211.0,18,0,83.75311600718608,135.0,4,86,0.016830189351172475,0.2877355318243204,0,0,181.86215724897448,0.6224181593559882,0,14,105.5,0.0,3.9512437185814275,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1026.0,77.0,1103.0,82,1,89.32081591731097,108.0,8,31,0.342492392786806,0.22728309034735547,0,0,123.53430949097397,0.6047288388522601,0,15,1103.0,0.012195121951219513,5.049856007249537,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,47.0,158.0,205.0,12,0,73.4122792447868,89.0,4,177,0.05866108259110278,0.26345531492306884,0,0,159.2279691900144,0.6317676510060904,0,16,51.25,0.0,3.9512437185814275,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,66.0,107.0,173.0,34,0,55.22987227376467,403.0,2,15,0.12433713849632541,0.08254809408684012,0,0,117.87791745365236,0.730437109718119,0,17,34.6,0.0,4.624972813284271,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,277.0,52.0,329.0,58,1,54.386372910937176,50.0,7,110,0.2852696820465288,0.3839242223018081,0,0,164.8880538557383,0.6331060050249988,0,18,14.304347826086957,0.017241379310344827,2.5649493574615367,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,19.0,126.0,145.0,144,0,71.08304867859735,111.0,24,195,0.09324880424854945,0.025635604383585406,0,0,103.57562545273163,0.6847804049641462,0,19,72.5,0.0,3.5263605246161616,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,603.0,147.0,750.0,28,2,46.94518198622433,217.0,8,70,0.058679191200631,0.3479236425012836,0,0,183.38817662947665,0.6333149701896555,0,20,375.0,0.07142857142857142,2.4849066497880004,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,294.0,72.0,366.0,26,2,96.54125358884197,604.0,10,109,0.08789295072479665,0.01824012460215244,0,0,101.56510747003767,0.44585369744587616,0,21,183.0,0.07692307692307693,3.1354942159291497,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,399.0,297.0,696.0,42,0,82.1631987767968,295.0,2,19,0.14617764885482826,0.4335440536422294,0,0,106.10836382698757,0.8614147601006665,0,22,232.0,0.0,4.007333185232471,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,274.0,453.0,727.0,59,0,67.37199588603306,110.0,12,147,0.2645081204242686,0.2488654700799534,0,0,101.33884101232583,0.5311581569274806,0,23,181.75,0.0,3.4011973816621555,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,124.0,319.0,443.0,39,0,61.68422887189445,584.0,9,195,0.32227785358135674,0.19498662510270504,1,0,127.69809458866729,0.6756479868586762,0,0,147.66666666666666,0.0,2.0794415416798357,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,46.0,81.0,127.0,103,0,87.33742915171332,77.0,5,155,0.08652262766386654,0.20880066522247132,0,0,104.47216628296577,0.815253651126888,0,1,18.142857142857142,0.0,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,127.0,252.0,379.0,23,0,74.15899438766813,241.0,10,34,0.31007298767534813,0.190971898292507,0,0,139.49022276827841,0.624212262521645,0,2,189.5,0.0,2.0794415416798357,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,50.0,119.0,169.0,49,0,62.78127883678737,281.0,10,73,0.20221500237941006,0.01240311001044294,0,0,100.76052066394595,0.7840943102431588,0,3,24.142857142857142,0.0,3.7612001156935624,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,253.0,28.0,281.0,63,0,65.8086487196797,108.0,4,146,0.04145882305760904,0.1787209355368965,0,0,151.6315408473613,0.6226035206624366,0,4,56.2,0.0,5.159055299214529,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
